user_id,total_quantity,total_spend
93394,29,27390.09
93395,25,23303.12
93397,8,7992
93400,2,1106.98
93403,31,14001.98
93407,15,6625.6
93409,7,3996
93410,8,3786.1
93412,7,9629.2
93413,5,4995
93414,26,22608.83
93415,1,999
93416,33,32784.96
93418,15,9990
93420,5,4995
93421,2,3062.18
93422,7,7249.2
93423,4,3996
93425,10,1630.6
93429,5,3996
93431,11,9107.66
93432,2,1998
93438,2,2751.2
93440,5,4995
93441,2,1998
93442,8,7193.78
93443,1,999
93445,3,999
93447,25,20795.3
93449,18,5647.24
93451,1,999
93452,29,29226.02
93454,66,42957
93455,5,4995
93457,83,10522.09
93458,2,2751.2
93459,10,13714.63
93460,1,953.49
93463,11,7876.29
93466,197,197625.26
93468,2,1998
93470,2,1998
93471,21,16867.29
93472,5,4767.45
93474,17,13386.85
93481,2,1952.49
93488,24,18377.71
93489,10,5810.3
93491,3,489.18
93493,4,2374.6
93495,38,33875.43
93497,7,5321.12
93499,4,3996
93504,16,15517.09
93507,8,7764.45
93508,7,5821.36
93509,7,6993
93510,1,999
93515,5,4995
93516,13,12668.68
93519,7,6993
93520,4,3996
93523,44,31123.56
93525,18,18531.8
93531,14,13240.52
93532,22,16983
93534,9,8991
93535,12,7761.41
93536,55,51165.96
93537,8,1339.34
93538,3,3673.78
93541,88,95792.77
93546,11,4995
93549,6,1814.3
93550,233,192205.63
93551,137,123282.52
93553,2,1998
93554,73,54210.2
93555,63,53601.31
93556,11,10943.49
93562,17,16983
93563,1,953.49
93566,7,3065.16
93572,37,34385.79
93584,2,1998
93586,6,5913.33
93587,6,5994
93594,1,163.06
93598,30,19039.23
93599,19,16473.18
93600,2,2374.6
93605,11,8522.63
93606,1,999
93609,1,1531.09
93612,4,2935.78
93616,27,18735.2
93620,5,4995
93623,2,1998
93627,2,1998
93629,11,8784.07
93633,3,1325.12
93636,3,3373.6
93638,9,8991
93642,34,32784.24
93646,1,999
93651,1,163.06
93652,5,4995
93653,2,1906.98
93655,6,5994
93658,1,999
93659,8,6747.2
93661,5,6878
93666,21,9475.64
93669,6,489.18
93670,4,326.12
93671,12,8689.84
93673,1,999
93674,38,25653.34
93675,7,5219.29
93676,19,19596.38
93679,23,20812.79
93681,16,11848.05
93684,12,11988
93685,5,4995
93686,1,999
93687,15,12757.45
93689,31,29602.85
93690,1,163.06
93692,154,136153.8
93693,78,73525.83
93697,8,3996
93699,10,6157.06
93701,5,2229.22
93702,20,27512
93704,27,23325.39
93706,33,29580.48
93709,4,3996
93712,2,1998
93713,4,4904.69
93714,1,999
93718,212,187796.55
93719,5,1833.61
93723,8,9696.98
93726,2,1998
93727,29,21538.5
93733,1,553.49
93735,4,1833.61
93736,14,15050.18
93738,22,14424.06
93739,5,4767.45
93740,6,8122.36
93741,1,999
93743,5,4995
93747,1,999
93748,31,19056.93
93750,16,2170
93751,7,5665.33
93752,5,1788.75
93756,5,4995
93758,10,9223.33
93759,1,999
93764,2,1998
93766,50,47041.71
93768,60,52288.22
93769,1,999
93772,7,6993
93773,1,999
93776,2,326.12
93778,72,65799.48
93780,9,7193.78
93782,79,82138.17
93786,2,1998
93788,2,1906.98
93791,13,10733.16
93792,5,815.3
93794,5,4995
93798,2,1998
93799,3,2997
93800,3,2997
93801,9,12024.36
93809,7,7669.78
93810,25,24294.63
93813,5,4995
93818,4,1325.12
93819,25,12904.14
93821,8,6840.76
93823,5,4995
93827,116,116033.12
93836,5,4995
93837,3,1929.09
93838,20,17146.06
93839,7,1864.78
93841,61,49318.47
93842,47,48549.27
93846,214,93025.49
93854,2,2751.2
93855,2,326.12
93859,10,6515.47
93865,1,999
93866,10,13756
93867,4,3996
93869,7,1141.42
93879,1,999
93882,2,1375.6
93901,25,12079.95
93905,15,9944.04
93907,19,15005.68
93911,10,5006.77
93913,100,64588.42
93916,4,3904.98
93918,12,11988
93921,15,10824.61
93925,2,1998
93927,41,30576.14
93928,5,4995
93932,18,18235.96
93935,2,3062.18
93936,17,16983
93937,12,7086.72
93939,2,1998
93940,10,815.3
93941,10,3394.52
93947,4,4528.09
93948,8,9875
93956,27,29232.6
93962,106,94004.22
93963,15,14985
93966,22,16492.38
93967,31,19058.93
93970,6,5994
93974,39,37752.81
93975,4,652.24
93977,2,1998
93980,28,24345.98
93981,2,1998
93987,9,8545.49
93988,14,10405.12
93989,10,5810.3
93992,2,1998
93994,1,999
94001,13,12987
94005,30,21488.02
94006,13,8846.92
94007,2,163.06
94008,1,999
94009,2,326.12
94010,12,10511.47
94012,40,32242.64
94013,2,1998
94015,5,4995
94016,2,1998
94019,2,1998
94021,10,9534.9
94022,5,4767.45
94026,4,326.12
94032,13,10479.18
94034,25,25216.4
94035,2,1998
94036,4,4372.6
94040,1,999
94042,16,15180.47
94045,70,66383.23
94047,4,3996
94048,2,326.12
94052,5,7655.45
94053,44,32444.45
94054,13,12987
94055,10,9990
94060,2,1998
94062,12,11988
94068,11,8980.14
94071,24,13948.66
94073,119,94199.63
94075,119,97142.08
94076,27,25138.06
94078,5,4995
94080,5,4995
94082,2,1998
94087,3,3017.92
94090,5,4995
94094,15,20305.9
94105,4,3996
94106,14,11085.44
94107,2,1998
94111,1,163.06
94113,24,32130.51
94115,2,1998
94118,7,9798.14
94119,13,7761.34
94120,20,14964.36
94122,3,4050.38
94127,32,29104.38
94128,5,3961.9
94133,53,51313.96
94136,5,4995
94139,2,1998
94144,1,999
94145,23,20919.62
94146,55,48707.74
94150,4,4464.5
94151,31,21420.56
94152,94,80638.93
94153,28,16983
94157,10,4995
94159,2,1998
94161,5,4995
94163,1,999
94164,13,12987
94165,4,652.24
94166,14,5994
94172,26,25327.58
94176,5,4995
94178,4,4372.6
94179,90,63363.4
94191,5,815.3
94192,33,27846.92
94193,5,4995
94195,18,16026.4
94196,5,4995
94198,3,2706.62
94200,2,1998
94201,2,1998
94204,2,1998
94209,2,1998
94212,82,74310.65
94214,18,7015.62
94220,2,326.12
94224,3,3961.9
94225,10,9990
94227,24,24458.7
94232,3,489.18
94238,13,11036.15
94241,5,8378.9
94242,1,1375.6
94245,27,20364.77
94246,2,1998
94251,1,1375.6
94252,5,4995
94253,2,1162.06
94254,45,33934.51
94256,14,13270.21
94258,61,16773.65
94260,13,13102.84
94262,1,999
94263,2,1998
94265,5,6878
94271,18,11481.22
94273,6,1546.9
94274,197,181608.1
94281,12,10389.25
94282,47,16945.74
94285,1,999
94286,10,815.3
94287,5,4995
94290,13,14493.4
94291,5,6878
94298,1,999
94301,5,4949.49
94304,1,999
94307,13,13839.49
94308,21,14658.34
94310,12,8760.91
94312,100,8453.4
94318,5,6878
94321,15,9317.12
94322,17,16983
94324,10,7655.45
94325,37,25689.3
94328,2,1998
94335,5,4995
94336,1,999
94339,2,1998
94341,129,128871
94344,12,12281.86
94347,10,4995
94348,5,4995
94350,33,25323.3
94351,18,13410.04
94353,2,1998
94354,22,17059.19
94356,3,2706.62
94358,2,1998
94359,15,11164.4
94360,1,999
94361,1,1675.78
94362,4,4372.6
94364,1,36.61
94365,27,26400.9
94369,9,4274.37
94373,8,7992
94376,2,1998
94379,1,999
94380,34,13716.88
94382,61,55244.34
94385,12,11988
94387,6,219.66
94390,14,12855.57
94394,5,815.3
94395,105,98193.11
94396,1,999
94398,1,999
94399,5,6878
94400,15,14985
94401,13,2119.78
94402,12,3996
94403,2,84.8
94407,30,30210.38
94408,4,3996
94410,1,999
94417,17,15051.39
94418,2,999
94419,15,12228.38
94421,3,2997
94424,1,999
94426,7,8346.56
94428,10,9530.66
94429,10,6554.28
94433,2,3062.18
94435,118,73939.7
94438,11,6993
94439,2,2374.6
94442,2,999
94444,2,1998
94445,2,1998
94446,16,15984
94447,2,999
94448,6,9620.61
94449,51,5715.89
94451,4,3996
94453,4,5502.4
94455,2,1998
94456,32,18564.23
94458,3,3673.78
94460,4,5502.4
94461,4,3996
94462,1,999
94464,47,39144.16
94465,2,326.12
94466,5,4108.73
94469,13,8454.47
94470,3,2018.92
94471,105,78588.35
94472,8,3450.75
94473,66,61886.86
94474,1,163.06
94475,1,999
94477,5,4995
94478,5,4767.45
94479,1,999
94484,7,7542.78
94485,1,999
94486,11,8668.78
94487,141,123920.26
94490,3,3373.6
94492,2,1998
94495,1,999
94498,23,17978.12
94499,2,326.12
94503,82,20140.36
94508,4,1998
94509,6,5371.6
94511,9,10497.4
94513,1,163.06
94517,2,999
94519,4,652.24
94525,54,42465.72
94529,62,66562.42
94530,2,1998
94531,4,3192.47
94532,62,36852.45
94533,3,2997
94535,2,1998
94536,20,7753.73
94539,2,2751.2
94540,2,2478.76
94541,4,1998
94542,4,1998
94544,13,12987
94545,8,9121.8
94548,4,3996
94549,1,999
94550,7,6293.86
94553,60,56358.67
94554,8,6476.7
94556,8,7809.96
94560,5,4995
94561,1,999
94563,111,107734
94564,190,7369.6
94567,11,5321.12
94570,33,21976.21
94572,53,25811.78
94575,11,10989
94581,2,1998
94582,8,5994
94583,129,109187.89
94584,2,1998
94588,7,8201.87
94591,5,4995
94594,1,999
94595,54,44905.28
94596,2,1159.83
94597,1,1239.38
94601,7,6993
94602,42,20685.02
94603,8,8096.28
94605,13,10690.54
94606,3,3750.2
94607,5,5748.2
94608,7,5321.12
94609,12,14592.14
94610,5,4995
94611,12,7808.3
94612,3,1072.22
94613,12,7992
94614,2,1998
94615,2,1998
94616,3,3948.78
94617,18,14951.07
94619,6,5994
94620,1,1375.6
94622,2,1375.6
94623,2,2715.23
94624,2,1998
94626,4,3996
94627,2,1998
94628,4,2324.12
94629,4,4372.6
94633,3,2997
94636,5,4995
94638,5,2479.37
94641,3,1162.06
94643,1,999
94645,2,2712.3
94647,215,118027.94
94651,5,6878
94653,3,2997
94655,3,3673.78
94656,24,10509.94
94657,6,3996
94658,98,60730.26
94661,21,19365.15
94662,4,4372.6
94665,25,25450.89
94666,5,4995
94671,21,18780.05
94676,2,1998
94677,2,2374.6
94679,10,1630.6
94682,39,21114.21
94685,16,14312.12
94686,3,2997
94688,2,326.12
94697,14,18128.6
94698,2,1998
94699,12,7808.3
94702,5,3438.96
94706,31,20606.09
94708,9,7319.12
94714,37,18100.42
94715,8,2793.56
94716,15,18590.7
94717,7,815.3
94719,8,6735.96
94720,54,8474.7
94721,1,999
94723,2,999
94724,20,18925.89
94725,5,4995
94726,5,4995
94728,2,2374.6
94729,1,163.06
94732,60,41354.91
94733,19,16804.27
94734,2,2374.6
94738,1,999
94740,3,2997
94745,32,26169.99
94748,3,2997
94749,5,6878
94750,1,999
94751,55,22526.41
94754,38,49260
94755,20,18024.4
94758,5,4344.04
94759,2,1998
94760,2,1998
94762,8,7992
94763,2,326.12
94764,1,999
94765,63,57138.98
94766,19,18207.33
94768,16,15984
94770,1,999
94771,6,4159.06
94773,1,999
94776,3,2997
94779,19,22879.94
94780,12,6370.6
94792,1,553.49
94794,10,9990
94797,2,1998
94799,30,25311.83
94802,1,999
94803,1,999
94805,1,999
94806,1,999
94809,2,1998
94812,24,23976
94815,1,1375.6
94816,5,3479.7
94817,1,1375.6
94821,9,6199.46
94823,1,1675.78
94825,1,999
94826,7,7772.48
94827,2,326.12
94837,10,6906.58
94839,76,69181.14
94840,4,2233.1
94842,8,2024.71
94845,3,2997
94846,3,2997
94848,71,42507.04
94850,8,3766.79
94851,38,22814.54
94858,5,815.3
94860,13,10479.18
94861,23,15453.54
94865,6,999
94867,1,1375.6
94868,1,999
94869,2,1106.98
94871,1,999
94872,1,999
94876,4,2324.12
94879,6,879.61
94883,2,1998
94885,8,5544.9
94886,5,815.3
94894,10,9990
94897,1,999
94901,2,326.12
94907,4,3904.98
94908,1,999
94909,1,163.06
94910,3,2411.21
94911,64,49616.17
94913,5,4995
94914,1,163.06
94917,23,22977
94918,9,10120.8
94924,1,999
94925,1,999
94933,4,3160.06
94939,4,4749.2
94942,1,1375.6
94943,4,3160.06
94950,5,4517.47
94953,3,2608.76
94955,1,999
94956,6,6526.09
94958,12,11988
94959,1,999
94961,13,9705.3
94962,5,1651.24
94963,26,26883.89
94971,2,1998
94974,27,13597.96
94982,6,6370.6
94986,10,6298.2
94987,8,6795.5
94990,8,3812.3
94991,2,326.12
94992,5,3626.45
94996,8,7627.92
95002,2,1998
95003,1,999
95007,32,1325.12
95009,7,6987.58
95010,4,3996
95014,1,999
95017,5,5748.2
95019,11,7746.16
95020,18,8043.4
95023,7,4313.22
95024,1,999
95025,28,28369.52
95027,2,326.12
95028,2,2751.2
95030,7,6993
95031,1,999
95033,22,8665.64
95035,2,326.12
95036,7,9342.47
95046,1,1375.6
95047,3,2997
95048,7,6993
95050,5,6878
95051,1,999
95052,2,1998
95055,2,1998
95056,4,4372.6
95057,7,5321.12
95060,5,3518.47
95061,39,30803.95
95064,3,2997
95069,17,14237.49
95071,6,5994
95079,9,2997
95081,8,6062.16
95082,24,21162.92
95083,2,1998
95084,21,15508.26
95090,13,9925.51
95092,2,2751.2
95093,2,1998
95095,1,999
95096,1,999
95097,1,1375.6
95102,2,999
95104,1,999
95110,68,21610.25
95112,2,1998
95113,2,1998
95114,19,10989
95115,1,1375.6
95116,5,815.3
95117,1,163.06
95119,9,6199.46
95121,11,7919.8
95122,3,2997
95123,4,3996
95126,34,12240.88
95127,7,2482.55
95128,1,999
95129,3,1325.12
95131,1,999
95132,1,999
95133,2,1998
95138,1,999
95142,1,999
95145,61,43880.52
95146,6,6670.78
95148,12,12813.95
95149,20,19980
95153,1,999
95154,1,1239.38
95155,6,5031.61
95156,2,2751.2
95159,5,4995
95162,17,15691.96
95163,2,326.12
95164,9,8991
95171,41,41107.02
95176,18,17331.04
95177,5,4995
95178,6,560.28
95181,13,13844.34
95182,1,1531.09
95183,2,326.12
95185,1,999
95186,1,999
95187,1,999
95194,3,2997
95199,1,999
95201,20,17752.74
95202,1,1474.89
95208,2,1998
95211,3,2997
95212,5,815.3
95213,3,4186.17
95215,25,18579.25
95224,10,815.3
95225,36,36340.6
95226,1,1375.6
95229,10,9990
95233,21,18461.85
95237,15,13045.03
95238,15,6547.49
95239,15,11041.26
95240,25,20795.3
95248,9,6845.59
95249,4,1548.9
95251,1,163.06
95254,6,5994
95259,2,1998
95266,5,4995
95267,64,60541.86
95270,18,6684.37
95272,11,9011.92
95273,2,42.4
95275,16,13422.92
95276,2,1998
95279,5,5527.09
95281,1,999
95285,6,3486.18
95286,14,13986
95287,9,6480.58
95291,16,7853.68
95297,15,14619.08
95299,1,999
95300,1,953.49
95301,93,77990
95306,31,12955.66
95307,3,2997
95311,1,1019.92
95312,3,2161.06
95318,9,8991
95319,5,4995
95325,1,999
95326,2,1998
95329,2,326.12
95331,11,10539.37
95349,11,11365.6
95355,2,2751.2
95364,61,52998.04
95365,11,10989
95375,19,7451.96
95376,1,163.06
95377,5,3456.22
95380,56,50766.13
95382,27,24219.14
95383,1,999
95386,2,999
95387,1,999
95389,3,2997
95391,8,1325.12
95394,38,33084.06
95397,4,4372.6
95403,24,20944.9
95405,5,4995
95407,4,3813.96
95409,25,21856.43
95416,8,7992
95426,5,4995
95427,7,6993
95428,6,7500.4
95430,42,32209.47
95443,16,13231.03
95445,16,11872.29
95446,1,999
95453,4,3859.47
95455,9,3950.49
95458,1,1239.38
95460,6,6370.6
95461,146,115100.89
95463,13,12987
95465,14,13377.02
95466,4,4672.78
95475,50,28797.95
95476,5,4995
95480,7,7525.09
95486,4,3996
95491,11,9744.94
95498,20,19980
95503,19,18008.53
95504,5,4995
95506,23,19724.62
95510,6,6370.6
95511,7,5913.33
95512,9,7901.69
95516,5,3323.12
95521,77,71987.1
95522,5,2767.45
95526,2,999
95527,6,6370.6
95529,10,7992
95532,2,1998
95536,9,6681.1
95538,3,2997
95542,8,2487.18
95543,1,999
95546,8,9419.67
95549,2,1998
95552,5,4995
95553,109,111577.07
95559,4,1575.27
95561,5,4995
95562,1,999
95567,6,2034.61
95568,12,5994
95571,9,8991
95575,31,23321.02
95583,47,41136.72
95587,3,2034.61
95588,5,4995
95592,8,5821.36
95602,16,13150.06
95605,3,2997
95606,6,3486.18
95607,10,10366.6
95611,10,7915.8
95614,18,9291.63
95616,5,4995
95617,19,15147.33
95620,3,2997
95621,16,10182.9
95623,9,3838.83
95625,2,1162.06
95634,3,2997
95635,34,30012.4
95636,8,8060.16
95637,60,61796.99
95639,3,4593.27
95640,5,4995
95644,36,35736.45
95650,6,6370.6
95655,9,7029.61
95660,14,12732.94
95666,13,9944.49
95668,6,5994
95670,4,3160.06
95672,4,3996
95673,10,5544.37
95675,13,10149.2
95682,5,4995
95685,1,999
95689,11,10488.39
95697,68,59221.45
95700,18,18358.6
95703,6,3529.09
95705,4,3996
95706,4,3160.06
95712,5,4995
95717,2,1998
95721,2,1998
95722,2,1998
95723,10,5771.43
95724,43,30588.15
95725,6,4767.45
95727,10,10366.6
95728,4,3996
95731,6,3232.1
95733,9,4451.25
95735,5,4995
95737,15,10047.11
95739,1,163.06
95743,49,51283.69
95746,9,7936.89
95747,7,6993
95756,14,9416.02
95757,24,4565.14
95758,90,40611.43
95761,69,57612.32
95762,3,1870.68
95764,34,31744.58
95768,4,3996
95772,2,1162.06
95774,12,5544.9
95780,29,30597.28
95781,20,14533.45
95787,5,2767.45
95788,24,23976
95792,4,5502.4
95794,26,24420.98
95795,4,4749.2
95796,5,3477.74
95803,4,3996
95805,2,1998
95807,7,4412.2
95808,12,11988
95809,3,1998
95815,1,36.61
95818,92,82602.7
95820,6,4150.16
95821,4,326.12
95822,5,163.06
95824,14,14718.29
95826,1,999
95830,26,25092.55
95831,12,9020.47
95834,7,3649.24
95836,10,4322.12
95839,22,22480.25
95841,1,999
95846,4,3996
95848,5,4995
95857,8,5031.61
95862,17,9192.14
95865,39,43229.13
95867,32,31384.85
95870,15,815.3
95871,25,5810.3
95872,26,25289.47
95873,12,1956.72
95875,5,2767.45
95879,1,163.06
95881,54,6754.19
95882,2,1998
95885,16,7375.8
95887,6,5150.27
95888,4,3950.49
95892,5,4995
95893,5,4995
95894,4,3996
95902,36,35964
95903,5,4995
95910,5,4995
95912,6,5994
95913,8,5765.47
95914,24,23976
95916,2,1538.66
95918,40,3996
95922,2,326.12
95925,8,6993
95926,6,5994
95929,1,42.4
95931,14,8226.16
95935,2,1162.06
95937,2,1998
95939,1,999
95946,10,6600.73
95958,7,7430.19
95959,4,1375.6
95961,1,999
95962,5,4995
95964,233,10642.24
95966,28,15225.81
95970,18,16209.33
95971,8,3812.3
95973,4,3062.18
95975,19,4811.3
95978,10,10522.09
95981,23,27140.08
95982,8,4906.94
95983,5,6224.09
95985,2,1998
95990,5,4995
95993,10,9990
95998,101,78257.07
96001,6,1814.3
96006,9,5738.16
96014,18,7499.26
96017,5,7655.45
96023,5,4995
96027,11,7769.43
96030,7,6993
96032,5,4995
96035,2,326.12
96039,6,999
96040,5,7655.45
96041,7,5020.82
96042,4,2219.78
96044,21,17607.96
96045,25,20875.65
96048,43,45026.62
96054,3,2040.4
96058,2,1998
96060,114,89639.34
96069,12,3996
96073,6,2997
96085,5,4149.67
96087,8,3940.89
96090,2,1998
96091,5,4995
96092,3,2997
96093,8,8524.09
96094,97,89432.04
96096,135,138176.64
96097,15,815.3
96100,124,139187.94
96103,11,12818.45
96104,176,131449.27
96107,4,3996
96109,4,2089.95
96111,1,999
96112,495,45243.13
96114,18,15534.9
96125,2,1998
96127,2,1998
96130,15,14362.6
96136,1,999
96138,2,2949.78
96140,12,9744.2
96141,60,66271.39
96145,39,38751.81
96160,18,13317.83
96162,4,6124.36
96164,23,15008.03
96167,9,8808.96
96175,1,999
96176,14,11089.25
96177,3,2070.04
96180,2,2473.89
96182,9,2997
96183,2,2374.6
96185,4,3813.96
96188,4,4200.48
96191,10,9990
96192,18,17526.9
96193,33,22339.2
96195,33,11162.92
96204,7,2850.99
96215,3,2161.06
96216,29,29448.56
96224,89,71589.8
96226,12,8524.09
96236,3,1998
96239,1,999
96242,11,815.3
96248,16,17714.16
96249,4,326.12
96252,86,70875.32
96259,49,33024.51
96269,3,1479.74
96274,36,36036.75
96276,117,44667.52
96288,1,999
96291,4,4372.6
96292,1,999
96293,1,999
96298,3,489.18
96299,3,2997
96301,2,326.12
96305,2,1998
96309,1,999
96313,51,48263.33
96315,4,2674.78
96323,8,1998
96326,7,3003.57
96327,67,51328.32
96332,67,36907.32
96334,134,47974.14
96337,3,2997
96345,45,43681.61
96348,4,3996
96349,4,3996
96353,1,999
96354,6,3996
96357,10,8117.81
96358,2,1998
96360,47,31919.19
96362,4,652.24
96367,5,4995
96368,6,2324.12
96374,3,2997
96376,24,21725.47
96377,6,6977.09
96379,2,2751.2
96387,2,1998
96401,53,30341.1
96402,36,27527.42
96410,1,1375.6
96421,18,12777.56
96425,4,3996
96426,3,2997
96431,8,3996
96432,10,9909.33
96434,57,23013.11
96441,7,4802.88
96442,4,3996
96443,1,553.49
96445,10,8699.69
96446,11,10153.06
96447,8,1998
96456,5,1421.56
96458,1,999
96460,1,163.06
96461,12,11988
96462,5,4995
96464,186,190319.53
96467,6,5994
96472,30,24508.38
96473,1,999
96486,13,13033.76
96491,3,1548.37
96498,9,8991
96500,1,999
96503,2,1162.06
96504,1,999
96505,6,3486.18
96511,1,999
96516,14,9664.16
96519,17,14448.79
96521,14,8447.25
96522,7,6993
96523,3,2997
96526,23,21305.78
96527,5,2641.8
96528,21,14448.41
96529,8,4587.32
96530,1,999
96533,2,1952.49
96536,6,5948.49
96537,5,4995
96541,1,999
96544,1,999
96546,10,9990
96550,57,54716.68
96551,16,2324.12
96556,12,12650.18
96558,5,6196.9
96561,2,2751.2
96563,1,1375.6
96564,2,1998
96567,3,2198.78
96568,100,69555.04
96571,57,50175.45
96576,6,5994
96580,75,91412.66
96581,1,1531.09
96586,25,25576.55
96588,49,45169.89
96591,8,7268.67
96594,12,6972.36
96600,1,999
96601,1,999
96606,19,14301.48
96617,6,6526.09
96622,4,3996
96625,20,18122.34
96627,1,999
96632,1,1239.38
96635,8,7718.94
96636,4,3996
96637,1,1375.6
96639,18,25341.39
96642,3,953.49
96643,2,1998
96646,2,1162.06
96647,5,4535.66
96648,34,30622.24
96653,1,999
96656,1,999
96657,21,21649.46
96661,17,5994
96663,10,11707.91
96665,2,2674.78
96671,115,107478.33
96680,12,10203.28
96681,4,3996
96682,1,999
96687,4,3996
96696,25,24975
96701,19,14254.96
96703,8,7992
96707,37,41289.84
96709,5,4767.45
96711,10,9990
96712,1,999
96713,11,9068.9
96722,4,4749.2
96724,14,6719.46
96726,9,2606.37
96731,79,95340.54
96732,74,38932.84
96733,15,16888.56
96735,4,3790.87
96746,4,1453.09
96750,449,73373.96
96753,2,1998
96756,38,35581.89
96773,3,2997
96775,64,59923.73
96776,28,5321.12
96778,2,1162.06
96787,57,55592.9
96789,11,8117.1
96790,51,25656.41
96795,41,3848.34
96800,7,7118.58
96806,2,2906.69
96808,12,11988
96809,22,15074.5
96813,1,1375.6
96816,20,15687.72
96835,115,89360.39
96837,35,34965
96842,13,8633.32
96848,4,146.44
96850,18,11202.92
96852,5,4995
96857,7,5155.83
96862,6,5994
96881,10,8786.33
96884,41,26516.28
96885,22,18924.59
96889,48,37015.87
96897,47,45931.85
96901,1,999
96905,11,10989
96908,28,27311.04
96912,14,10058.16
96916,20,19088.98
96917,7,5321.12
96921,54,55400.04
96925,17,13657.95
96927,9,6670.78
96930,13,8541.37
96931,24,14214.97
96933,4,3996
96935,30,31114.3
96937,5,4995
96943,9,8991
96947,4,2700.72
96954,20,19069.8
96956,69,76380.26
96960,5,4995
96962,14,13986
96966,92,71512.48
96967,10,5870.49
96970,1,999
96972,3,2997
96973,16,14738.47
96981,14,10203.28
96982,10,9783.07
96983,51,52455.4
96984,10,7222.19
96985,49,44886.09
96990,33,26065.28
97007,12,4683.98
97009,195,93717.15
97010,7,6993
97011,5,4995
97012,7,9252.6
97019,10,11282.42
97025,20,9762.45
97030,20,9534.9
97031,7,6765.45
97033,1,999
97041,21,18947.07
97043,3,2997
97049,16,15297.85
97051,9,6023.84
97053,5,4995
97056,15,10760.47
97059,25,4867.61
97061,23,14904.33
97062,2,2479.62
97068,108,95838.41
97070,15,9842.91
97074,9,8991
97075,4,163.06
97077,26,16218.37
97079,9,2813.3
97080,55,35805.73
97081,10,13756
97082,48,47279.96
97083,5,6878
97085,37,32017.14
97087,10,5810.3
97092,4,3996
97094,4,4372.6
97100,13,12008.92
97101,8,7156.06
97102,12,8144.78
97105,9,7206.28
97106,5,2290.02
97107,9,5647.24
97109,5,4995
97113,33,18624.93
97114,20,19297.35
97119,12,11988
97121,8,7992
97122,4,3996
97125,39,37116.19
97128,10,8991
97129,140,74642.3
97130,4,3996
97133,39,16615.6
97134,6,5994
97136,35,30012.4
97140,13,13519.09
97141,6,7262.87
97142,69,36263.86
97146,12,8514.09
97147,32,25371.83
97149,38,44814.37
97150,2,1998
97152,2,2674.78
97154,32,27917.26
97156,4,3750.2
97158,2,1538.66
97159,3,2997
97161,18,7737.4
97162,5,4995
97164,164,110160.83
97166,10,7701.62
97168,5,4995
97169,4,3698.05
97170,3,2997
97172,12,3996
97174,5,815.3
97175,6,1814.3
97176,8,7992
97178,11,9154.06
97179,30,29179.7
97181,4,2161.06
97182,5,4995
97183,8,7992
97186,50,52390.75
97191,5,815.3
97193,5,3767.47
97197,10,3114.55
97203,14,10977.57
97204,4,3813.96
97207,21,17146.06
97210,2,36.61
97211,1,999
97214,5,815.3
97215,11,7909.26
97216,9,8581.41
97217,36,37346.03
97218,67,66450.82
97219,18,18729.78
97220,22,14119.67
97221,28,10417.26
97222,4,4372.6
97224,4,3996
97225,54,51149.78
97226,5,4995
97229,5,6196.9
97231,14,13758.45
97232,9,7077.8
97235,49,48361.16
97236,19,4650.69
97238,19,19413.9
97240,37,36905.16
97241,25,24975
97243,40,39960
97244,1,999
97245,3,2997
97248,51,2751.2
97254,26,13237.74
97255,17,14156.09
97256,114,115743.77
97258,23,14870
97259,36,37847
97260,629,44587.6
97261,5,4995
97263,3,2997
97264,7,7468.89
97265,43,36894.8
97266,109,52800.22
97268,8,4414.07
97269,4,3996
97271,2,1116.55
97272,3,3673.78
97275,24,22929.27
97276,5,4995
97277,34,33966
97278,10,9990
97279,1,163.06
97282,5,4995
97283,13,8145.48
97286,15,16338.56
97288,9,5021.53
97291,33,12817.48
97295,301,29277.32
97296,10,5904.73
97297,25,19731.81
97298,5,5371.6
97299,1,1474.89
97300,4,953.49
97301,4,2905.98
97302,16,17867
97303,16,13473.43
97304,10,4995
97306,22,18981
97307,2,1998
97308,8,326.12
97310,6,978.36
97311,4,3996
97314,10,5955.1
97315,15,2445.9
97316,4,3996
97317,15,4520.04
97320,40,38580.74
97321,4,3904.98
97323,6,5847.49
97328,61,45602
97331,32,13446.67
97332,1,999
97333,55,13045.59
97336,1,1375.6
97337,5,4995
97340,3,2860.47
97342,2,1998
97343,12,3950.49
97345,14,15246.6
97347,10,6646.24
97349,5,4995
97351,8,2758.19
97353,3,2997
97355,7,4912
97356,60,48649.44
97357,50,34966.86
97359,10,9990
97360,1,1675.78
97362,2,1998
97370,6,1672.16
97371,14,15115.8
97372,90,1467.54
97375,2,1998
97377,9,4038.4
97379,14,10505.61
97380,14,13986
97381,24,22458.76
97382,46,47128.24
97383,4,999
97387,7,6674.43
97388,4,1523.04
97389,61,48878.34
97390,9,4720.28
97391,15,17645.45
97392,8,3812.3
97395,2,1998
97397,22,13471.71
97399,12,9236.62
97400,16,17867
97402,6,5709.3
97403,33,33945.15
97408,7,6173.61
97409,3,2997
97413,5,4995
97417,4,1998
97418,15,16045.89
97420,16,13536.9
97421,31,20831.59
97424,2,1998
97428,4,4933.78
97433,8,7627.92
97435,9,8991
97436,5,8378.9
97443,91,91456.73
97444,2,1998
97445,8,6157.06
97448,67,42932.98
97450,4,3813.96
